player_id,Puntos,Fecha,weekday,FDS,feriado,feriado2,antesdeferiado,antesdeferiado2,feriado_final,estival
10002,4263.0,2018-01-01,0,0,True,1,0,0,1,True
10002,4627.0,2018-01-13,5,1,False,0,0,0,0,True
10002,2966.0,2018-01-16,1,0,False,0,0,0,0,True
10002,4369.0,2018-01-22,0,0,False,0,0,0,0,True
10002,7166.0,2018-01-23,1,0,False,0,0,0,0,True
10002,2228.0,2018-01-25,3,0,False,0,0,0,0,True
10002,230.0,2018-01-26,4,0,False,0,0,0,0,True
10002,5460.0,2018-01-27,5,1,False,0,0,0,0,True
10002,3703.0,2018-02-01,3,0,False,0,0,0,0,True
10002,2544.0,2018-02-06,1,0,False,0,0,0,0,True
10002,2325.0,2018-02-08,3,0,False,0,0,0,0,True
10002,4287.0,2018-02-09,4,0,False,0,0,0,0,True
10002,2350.0,2018-02-10,5,1,False,0,0,0,0,True
10002,1255.0,2018-02-13,1,0,False,0,0,0,0,True
10002,3228.0,2018-02-15,3,0,False,0,0,0,0,True
10002,5194.0,2018-02-17,5,1,False,0,0,0,0,True
10002,3417.0,2018-02-19,0,0,False,0,0,0,0,True
10002,2600.0,2018-02-20,1,0,False,0,0,0,0,True
10002,2725.0,2018-02-22,3,0,False,0,0,0,0,True
10002,5304.0,2018-02-23,4,0,False,0,0,0,0,True
10002,5468.0,2018-02-24,5,1,False,0,0,0,0,True
10002,4935.0,2018-02-26,0,0,False,0,0,0,0,True
10002,3353.0,2018-02-27,1,0,False,0,0,0,0,True
10002,3186.0,2018-04-28,5,1,False,0,0,0,0,True
10002,12047.0,2018-04-30,0,0,False,0,1,1,1,True
10002,2728.0,2018-09-17,0,0,True,1,0,0,1,True
10002,1928.0,2018-09-20,3,0,False,0,0,0,0,True
10002,2278.0,2018-09-22,5,1,False,0,0,0,0,True
10002,2756.0,2018-09-23,6,1,False,0,0,0,0,True
10002,1.0,2018-10-20,5,1,False,0,0,0,0,True
10002,274.0,2018-10-31,2,0,True,1,0,0,1,True
10002,4089.0,2018-11-01,3,0,True,1,0,0,1,True
10002,10317.0,2018-11-02,4,0,False,0,0,0,0,True
10002,1807.0,2018-11-03,5,1,False,0,0,0,0,True
10002,3248.0,2018-12-29,5,1,False,0,0,0,0,True
10002,495.0,2019-01-02,2,0,False,0,0,0,0,True
10002,2228.0,2019-01-08,1,0,False,0,0,0,0,True
10002,1.0,2019-01-10,3,0,False,0,0,0,0,True
10002,1394.0,2019-01-13,6,1,False,0,0,0,0,True
10002,140.0,2019-01-14,0,0,False,0,0,0,0,True
10002,830.0,2019-01-15,1,0,False,0,0,0,0,True
10002,474.0,2019-01-17,3,0,False,0,0,0,0,True
10002,1337.0,2019-01-19,5,1,False,0,0,0,0,True
10002,2570.0,2019-01-22,1,0,False,0,0,0,0,True
10002,5323.0,2019-01-24,3,0,False,0,0,0,0,True
10002,1239.0,2019-01-26,5,1,False,0,0,0,0,True
10002,1680.0,2019-01-27,6,1,False,0,0,0,0,True
10002,1.0,2019-02-13,2,0,False,0,0,0,0,True
10002,3076.0,2019-02-17,6,1,False,0,0,0,0,True
10002,1218.0,2019-02-19,1,0,False,0,0,0,0,True
10002,1799.0,2019-02-21,3,0,False,0,0,0,0,True
10002,193.0,2019-02-22,4,0,False,0,0,0,0,True
10002,2063.0,2019-02-23,5,1,False,0,0,0,0,True
10002,4058.0,2019-02-24,6,1,False,0,0,0,0,True
10002,12336.0,2019-02-26,1,0,False,0,0,0,0,True
10002,1614.0,2019-02-28,3,0,False,0,0,0,0,True
10002,6802.0,2019-03-02,5,1,False,0,0,0,0,True
10002,2116.0,2019-03-04,0,0,False,0,0,0,0,True
10002,1630.0,2019-04-17,2,0,False,0,0,0,0,True
10002,4003.0,2019-04-18,3,0,False,0,1,1,1,True
10002,6231.0,2019-04-20,5,1,True,1,0,0,1,True
10002,1473.0,2019-04-21,6,1,True,1,0,0,1,True
10002,3011.0,2019-04-22,0,0,False,0,0,0,0,True
10002,1746.0,2019-05-17,4,0,False,0,0,0,0,True
10002,3011.0,2019-05-20,0,0,False,0,1,1,1,True
10002,1280.0,2019-08-09,4,0,False,0,0,0,0,True
10002,1.0,2019-09-05,3,0,False,0,0,0,0,True
10002,1160.0,2019-09-15,6,1,False,0,0,0,0,True
10002,1096.0,2019-09-17,1,0,False,0,1,1,1,True
10002,1914.0,2019-09-19,3,0,True,1,0,0,1,True
10002,3976.0,2019-09-20,4,0,True,1,0,0,1,True
10002,5614.0,2019-09-21,5,1,False,0,0,0,0,True
10002,5755.0,2019-09-22,6,1,False,0,0,0,0,True
10002,1.0,2019-11-13,2,0,False,0,0,0,0,True
10002,2868.0,2019-12-13,4,0,False,0,0,0,0,True
10002,814.0,2019-12-14,5,1,False,0,0,0,0,True
10002,1811.0,2019-12-27,4,0,False,0,0,0,0,True
10002,918.0,2019-12-28,5,1,False,0,0,0,0,True
10002,3661.0,2019-12-30,0,0,False,0,0,0,0,True
10002,937.0,2020-01-01,2,0,True,1,0,0,1,True
10003,77471.0,2018-01-04,3,0,False,0,0,0,0,True
10003,1.0,2018-02-12,0,0,False,0,0,0,0,True
10003,1.0,2018-02-20,1,0,False,0,0,0,0,True
10003,1.0,2018-02-24,5,1,False,0,0,0,0,True
10003,1.0,2018-02-25,6,1,False,0,0,0,0,True
10003,1.0,2018-02-26,0,0,False,0,0,0,0,True
10003,1.0,2018-03-03,5,1,False,0,0,0,0,True
10003,2683.0,2018-03-17,5,1,False,0,0,0,0,True
10003,5588.0,2018-04-07,5,1,False,0,0,0,0,True
10003,5.0,2018-04-08,6,1,False,0,0,0,0,True
10003,13139.0,2018-04-13,4,0,False,0,0,0,0,True
10003,1875.0,2018-04-15,6,1,False,0,0,0,0,True
10003,3569.0,2018-04-28,5,1,False,0,0,0,0,True
10003,36410.0,2018-05-12,5,1,False,0,0,0,0,True
10003,31098.0,2018-05-26,5,1,False,0,0,0,0,True
10003,127005.0,2018-06-03,6,1,False,0,0,0,0,True
10003,1127.0,2018-06-16,5,1,False,0,0,0,0,True
10003,40910.0,2018-07-28,5,1,False,0,0,0,0,True
10003,1566.0,2018-08-12,6,1,False,0,0,0,0,True
10003,22127.0,2018-08-17,4,0,False,0,0,0,0,True
10003,90165.0,2018-09-08,5,1,False,0,0,0,0,True
10003,11183.0,2018-09-28,4,0,False,0,0,0,0,True
10003,1035.0,2018-10-19,4,0,False,0,0,0,0,True
10003,4956.0,2018-10-22,0,0,False,0,0,0,0,True
10003,64807.0,2018-10-27,5,1,False,0,0,0,0,True
10003,14188.0,2018-11-18,6,1,False,0,0,0,0,True
10003,30966.0,2019-02-02,5,1,False,0,0,0,0,True
10003,10254.0,2019-03-30,5,1,False,0,0,0,0,True
10003,33711.0,2019-04-30,1,0,False,0,1,1,1,True
10003,164474.0,2019-05-24,4,0,False,0,0,0,0,True
10003,15220.0,2019-05-31,4,0,False,0,0,0,0,True
10003,215779.0,2019-08-17,5,1,False,0,0,0,0,True
10003,7447.0,2019-08-24,5,1,False,0,0,0,0,True
10003,99.0,2019-08-25,6,1,False,0,0,0,0,True
10007,33591.0,2018-01-01,0,0,True,1,0,0,1,True
10007,3166.0,2018-01-03,2,0,False,0,0,0,0,True
10007,44919.0,2018-01-05,4,0,False,0,0,0,0,True
10007,58600.0,2018-01-06,5,1,False,0,0,0,0,True
10007,47983.0,2018-01-07,6,1,False,0,0,0,0,True
10007,92135.0,2018-01-12,4,0,False,0,0,0,0,True
10007,145288.0,2018-01-13,5,1,False,0,0,0,0,True
10007,31748.0,2018-01-14,6,1,False,0,0,0,0,True
10007,201053.0,2018-01-15,0,0,False,0,0,0,0,True
10007,131.0,2018-01-16,1,0,False,0,0,0,0,True
10007,75642.0,2018-01-19,4,0,False,0,0,0,0,True
10007,153409.0,2018-01-20,5,1,False,0,0,0,0,True
10007,48129.0,2018-01-21,6,1,False,0,0,0,0,True
10007,118875.0,2018-01-26,4,0,False,0,0,0,0,True
10007,89731.0,2018-01-27,5,1,False,0,0,0,0,True
10007,78614.0,2018-01-28,6,1,False,0,0,0,0,True
10007,48401.0,2018-02-03,5,1,False,0,0,0,0,True
10007,46543.0,2018-02-04,6,1,False,0,0,0,0,True
10007,16789.0,2018-02-05,0,0,False,0,0,0,0,True
10007,32308.0,2018-02-06,1,0,False,0,0,0,0,True
10007,34206.0,2018-02-07,2,0,False,0,0,0,0,True
10007,43416.0,2018-02-09,4,0,False,0,0,0,0,True
10007,20848.0,2018-02-10,5,1,False,0,0,0,0,True
10007,22558.0,2018-02-11,6,1,False,0,0,0,0,True
10007,15049.0,2018-02-12,0,0,False,0,0,0,0,True
10007,28664.0,2018-02-14,2,0,False,0,0,0,0,True
10007,88500.0,2018-02-16,4,0,False,0,0,0,0,True
10007,110606.0,2018-02-17,5,1,False,0,0,0,0,True
10007,43858.0,2018-02-18,6,1,False,0,0,0,0,True
10007,144.0,2018-02-19,0,0,False,0,0,0,0,True
10007,92.0,2018-02-20,1,0,False,0,0,0,0,True
10007,51208.0,2018-02-21,2,0,False,0,0,0,0,True
10007,56082.0,2018-02-22,3,0,False,0,0,0,0,True
10007,58722.0,2018-02-23,4,0,False,0,0,0,0,True
10007,78561.0,2018-02-24,5,1,False,0,0,0,0,True
10007,70530.0,2018-02-25,6,1,False,0,0,0,0,True
10007,75561.0,2018-03-02,4,0,False,0,0,0,0,True
10007,8241.0,2018-03-03,5,1,False,0,0,0,0,True
10007,200.0,2018-03-09,4,0,False,0,0,0,0,True
10007,430.0,2018-03-10,5,1,False,0,0,0,0,True
10007,234.0,2018-03-11,6,1,False,0,0,0,0,True
10007,68680.0,2018-03-29,3,0,False,0,1,1,1,True
10007,6244.0,2018-03-30,4,0,True,1,0,0,1,True
10007,81541.0,2018-03-31,5,1,True,1,0,0,1,True
10007,50687.0,2018-04-01,6,1,True,1,0,0,1,True
10007,50335.0,2018-04-12,3,0,False,0,0,0,0,True
10007,122856.0,2018-04-13,4,0,False,0,0,0,0,True
10007,9266.0,2018-04-14,5,1,False,0,0,0,0,True
10007,60027.0,2018-04-21,5,1,False,0,0,0,0,True
10007,58535.0,2018-04-27,4,0,False,0,0,0,0,True
10007,67413.0,2018-04-28,5,1,False,0,0,0,0,True
10007,188920.0,2018-04-29,6,1,False,0,0,0,0,True
10007,190581.0,2018-04-30,0,0,False,0,1,1,1,True
10007,124289.0,2018-05-01,1,0,True,1,0,0,1,True
10007,110384.0,2018-05-17,3,0,False,0,0,0,0,True
10007,133359.0,2018-05-18,4,0,False,0,0,0,0,True
10007,109195.0,2018-05-19,5,1,False,0,0,0,0,True
10007,149421.0,2018-05-20,6,1,False,0,1,1,1,True
10007,89764.0,2018-05-21,0,0,True,1,0,0,1,True
10007,42132.0,2018-06-01,4,0,False,0,0,0,0,True
10007,18014.0,2018-06-02,5,1,False,0,0,0,0,True
10007,4430.0,2018-06-03,6,1,False,0,0,0,0,True
10007,114648.0,2018-06-15,4,0,False,0,0,0,0,True
10007,213524.0,2018-06-16,5,1,False,0,0,0,0,True
10007,88110.0,2018-06-29,4,0,True,1,0,0,1,True
10007,129253.0,2018-06-30,5,1,False,0,0,0,0,True
10007,166040.0,2018-07-01,6,1,False,0,0,0,0,True
10007,61944.0,2018-07-02,0,0,False,0,0,0,0,True
10007,61728.0,2018-07-06,4,0,False,0,0,0,0,True
10007,44280.0,2018-07-07,5,1,False,0,0,0,0,True
10007,48785.0,2018-07-08,6,1,False,0,0,0,0,True
10007,99983.0,2018-07-13,4,0,False,0,0,0,0,True
10007,112652.0,2018-07-14,5,1,False,0,0,0,0,True
10007,2579.0,2018-07-15,6,1,False,0,1,1,1,True
10007,84767.0,2018-07-16,0,0,True,1,0,0,1,True
10007,1674.0,2018-07-17,1,0,False,0,0,0,0,True
10007,26027.0,2018-08-04,5,1,False,0,0,0,0,True
10007,45.0,2018-08-05,6,1,False,0,0,0,0,True
10007,14290.0,2018-08-09,3,0,False,0,0,0,0,True
10007,31841.0,2018-08-10,4,0,False,0,0,0,0,True
10007,40805.0,2018-08-11,5,1,False,0,0,0,0,True
10007,224.0,2018-08-12,6,1,False,0,0,0,0,True
10007,13215.0,2018-08-30,3,0,False,0,0,0,0,True
10007,24689.0,2018-08-31,4,0,False,0,0,0,0,True
10007,12172.0,2018-09-01,5,1,False,0,0,0,0,True
10007,322.0,2018-09-02,6,1,False,0,0,0,0,True
10007,70396.0,2018-09-04,1,0,False,0,0,0,0,True
10007,65890.0,2018-09-14,4,0,False,0,0,0,0,True
10007,22684.0,2018-09-15,5,1,False,0,0,0,0,True
10007,49918.0,2018-09-16,6,1,False,0,1,1,1,True
10007,47765.0,2018-09-17,0,0,True,1,0,0,1,True
10007,82890.0,2018-09-18,1,0,True,1,0,0,1,True
10007,103330.0,2018-09-19,2,0,True,1,0,0,1,True
10007,31170.0,2018-10-05,4,0,False,0,0,0,0,True
10007,39652.0,2018-10-06,5,1,False,0,0,0,0,True
10007,41686.0,2018-10-07,6,1,False,0,0,0,0,True
10007,23510.0,2018-10-12,4,0,True,1,0,0,1,True
10007,99822.0,2018-10-13,5,1,False,0,0,0,0,True
10007,114239.0,2018-10-14,6,1,False,0,0,0,0,True
10007,200550.0,2018-10-15,0,0,False,0,0,0,0,True
10007,166388.0,2018-10-26,4,0,False,0,0,0,0,True
10007,40785.0,2018-10-27,5,1,False,0,0,0,0,True
10007,29069.0,2018-10-28,6,1,False,0,0,0,0,True
10007,117684.0,2018-10-31,2,0,True,1,0,0,1,True
10007,136492.0,2018-11-01,3,0,True,1,0,0,1,True
10007,180126.0,2018-11-02,4,0,False,0,0,0,0,True
10007,205521.0,2018-11-03,5,1,False,0,0,0,0,True
10007,115033.0,2018-11-23,4,0,False,0,0,0,0,True
10007,128368.0,2018-11-24,5,1,False,0,0,0,0,True
10007,34857.0,2018-11-25,6,1,False,0,0,0,0,True
10007,39940.0,2018-11-30,4,0,False,0,0,0,0,True
10007,51908.0,2018-12-01,5,1,False,0,0,0,0,True
10007,7392.0,2018-12-02,6,1,False,0,0,0,0,True
10007,91028.0,2018-12-08,5,1,True,1,0,0,1,True
10007,16492.0,2018-12-20,3,0,False,0,0,0,0,True
10007,2936.0,2018-12-23,6,1,False,0,0,0,0,True
10007,1.0,2019-01-07,0,0,False,0,0,0,0,True
10007,5911.0,2019-01-10,3,0,False,0,0,0,0,True
10007,170244.0,2019-01-11,4,0,False,0,0,0,0,True
10007,124587.0,2019-01-12,5,1,False,0,0,0,0,True
10007,180369.0,2019-01-13,6,1,False,0,0,0,0,True
10007,114297.0,2019-01-14,0,0,False,0,0,0,0,True
10007,375.0,2019-01-15,1,0,False,0,0,0,0,True
10007,125.0,2019-01-16,2,0,False,0,0,0,0,True
10007,157471.0,2019-01-17,3,0,False,0,0,0,0,True
10007,106977.0,2019-01-18,4,0,False,0,0,0,0,True
10007,189158.0,2019-01-19,5,1,False,0,0,0,0,True
10007,27812.0,2019-01-20,6,1,False,0,0,0,0,True
10007,82129.0,2019-01-21,0,0,False,0,0,0,0,True
10007,360.0,2019-01-22,1,0,False,0,0,0,0,True
10007,90371.0,2019-01-25,4,0,False,0,0,0,0,True
10007,143780.0,2019-01-26,5,1,False,0,0,0,0,True
10007,105207.0,2019-01-27,6,1,False,0,0,0,0,True
10007,105.0,2019-01-28,0,0,False,0,0,0,0,True
10007,81250.0,2019-02-01,4,0,False,0,0,0,0,True
10007,123683.0,2019-02-02,5,1,False,0,0,0,0,True
10007,51335.0,2019-02-03,6,1,False,0,0,0,0,True
10007,45444.0,2019-02-07,3,0,False,0,0,0,0,True
10007,68805.0,2019-02-08,4,0,False,0,0,0,0,True
10007,60735.0,2019-02-09,5,1,False,0,0,0,0,True
10007,32054.0,2019-02-10,6,1,False,0,0,0,0,True
10007,45304.0,2019-02-11,0,0,False,0,0,0,0,True
10007,87948.0,2019-02-12,1,0,False,0,0,0,0,True
10007,75545.0,2019-02-13,2,0,False,0,0,0,0,True
10007,49845.0,2019-02-14,3,0,False,0,0,0,0,True
10007,181130.0,2019-02-15,4,0,False,0,0,0,0,True
10007,106854.0,2019-02-16,5,1,False,0,0,0,0,True
10007,90787.0,2019-02-21,3,0,False,0,0,0,0,True
10007,129083.0,2019-02-22,4,0,False,0,0,0,0,True
10007,62641.0,2019-02-23,5,1,False,0,0,0,0,True
10007,37130.0,2019-02-24,6,1,False,0,0,0,0,True
10007,50.0,2019-02-28,3,0,False,0,0,0,0,True
10007,53031.0,2019-03-01,4,0,False,0,0,0,0,True
10007,149966.0,2019-03-02,5,1,False,0,0,0,0,True
10007,228694.0,2019-03-03,6,1,False,0,0,0,0,True
10007,144.0,2019-03-04,0,0,False,0,0,0,0,True
10007,80092.0,2019-03-16,5,1,False,0,0,0,0,True
10007,20095.0,2019-03-22,4,0,False,0,0,0,0,True
10007,79949.0,2019-03-23,5,1,False,0,0,0,0,True
10007,26325.0,2019-03-24,6,1,False,0,0,0,0,True
10007,23792.0,2019-04-05,4,0,False,0,0,0,0,True
10007,737.0,2019-04-06,5,1,False,0,0,0,0,True
10007,12459.0,2019-04-09,1,0,False,0,0,0,0,True
10007,233.0,2019-04-17,2,0,False,0,0,0,0,True
10007,143042.0,2019-04-18,3,0,False,0,1,1,1,True
10007,145318.0,2019-04-19,4,0,True,1,0,0,1,True
10007,81477.0,2019-04-20,5,1,True,1,0,0,1,True
10007,171578.0,2019-04-21,6,1,True,1,0,0,1,True
10007,100.0,2019-04-22,0,0,False,0,0,0,0,True
10007,30180.0,2019-05-03,4,0,False,0,0,0,0,True
10007,46267.0,2019-05-04,5,1,False,0,0,0,0,True
10007,41757.0,2019-05-05,6,1,False,0,0,0,0,True
10007,53180.0,2019-05-10,4,0,False,0,0,0,0,True
10007,15626.0,2019-05-11,5,1,False,0,0,0,0,True
10007,140.0,2019-05-16,3,0,False,0,0,0,0,True
10007,93986.0,2019-05-17,4,0,False,0,0,0,0,True
10007,87936.0,2019-05-19,6,1,False,0,0,0,0,True
10007,12577.0,2019-05-24,4,0,False,0,0,0,0,True
10007,62800.0,2019-05-25,5,1,False,0,0,0,0,True
10007,23496.0,2019-05-26,6,1,False,0,0,0,0,True
10007,26452.0,2019-05-31,4,0,False,0,0,0,0,True
10007,80024.0,2019-06-01,5,1,False,0,0,0,0,True
10007,41023.0,2019-06-07,4,0,False,0,0,0,0,True
10007,47042.0,2019-06-08,5,1,False,0,0,0,0,True
10007,39079.0,2019-06-14,4,0,False,0,0,0,0,True
10007,25767.0,2019-06-15,5,1,False,0,0,0,0,True
10007,37730.0,2019-06-21,4,0,False,0,0,0,0,True
10007,40594.0,2019-06-22,5,1,False,0,0,0,0,True
10007,3241.0,2019-06-23,6,1,False,0,0,0,0,True
10007,123715.0,2019-06-28,4,0,False,0,1,1,1,True
10007,108828.0,2019-06-29,5,1,True,1,0,0,1,True
10007,40041.0,2019-06-30,6,1,False,0,0,0,0,True
10007,190.0,2019-07-05,4,0,False,0,0,0,0,True
10007,32737.0,2019-07-05,4,0,False,0,0,0,0,True
10007,288.0,2019-07-06,5,1,False,0,0,0,0,True
10007,77753.0,2019-07-06,5,1,False,0,0,0,0,True
10007,487.0,2019-07-07,6,1,False,0,0,0,0,True
10007,34622.0,2019-07-07,6,1,False,0,0,0,0,True
10007,99941.0,2019-07-12,4,0,False,0,0,0,0,True
10007,79284.0,2019-07-13,5,1,False,0,0,0,0,True
10007,10029.0,2019-07-14,6,1,False,0,0,0,0,True
10007,48696.0,2019-07-15,0,0,False,0,1,1,1,True
10007,20290.0,2019-07-16,1,0,True,1,0,0,1,True
10007,54757.0,2019-07-27,5,1,False,0,0,0,0,True
10007,11015.0,2019-07-28,6,1,False,0,0,0,0,True
10007,47202.0,2019-08-02,4,0,False,0,0,0,0,True
10007,49745.0,2019-08-03,5,1,False,0,0,0,0,True
10007,38802.0,2019-08-09,4,0,False,0,0,0,0,True
10007,47727.0,2019-08-10,5,1,False,0,0,0,0,True
10007,26843.0,2019-08-11,6,1,False,0,0,0,0,True
10007,382.0,2019-08-14,2,0,False,0,1,1,1,True
10007,174952.0,2019-08-15,3,0,True,1,0,0,1,True
10007,176122.0,2019-08-16,4,0,False,0,0,0,0,True
10007,236048.0,2019-08-17,5,1,False,0,0,0,0,True
10007,49126.0,2019-08-18,6,1,False,0,0,0,0,True
